Reciever Seller ID,Buyer ID,call_id,call_transcription
152298969,"218,556,470",639058009,"{[00:00] Buyer: Hello madam, Good afternoon madam.
[00:02] Seller: Boliye sir, Good afternoon.
[00:04] Buyer: Wo printer ke liye book kare?
[00:06] Seller: Kya book karna hai aapko printer?
[00:07] Buyer: Ha wo madam.
[00:09] Seller: Kon sa printer book karna hai sir?
[00:11] Buyer: Seryas
[00:13] Seller: Shayank ka?
[00:14] Buyer: Seryas, 80 mm ka ho na.
[00:17] Seller: Billing printer?
[00:18] Buyer: Ha billing printer.
[00:20] Seller: Okay mil jayega sir 80mm ka 3 inch ka auto cutter thermal printer hai hamare paas.
[00:24] Buyer: 80mm 80mm 80 mm ka?
[00:26] Seller: 80 mm matlab 3 inch hua sir.
[00:28] Buyer: Okay okay 3 inch.
[00:29] Seller: Ha to ha right right madam.
[00:30] Buyer: Ha right.
[00:30] Seller: Billing ke liye aap easily use kar sakte ho, mobile se bhi connect kar sakte ho, laptop se bhi connect kar sakte ho.
[00:34] Buyer: Okay okay.
[00:35] Seller: Wifi se bhi kar sakte ho har option hai isme.
[00:37] Buyer: Okay.
[00:38] Seller: And price hai 4500 one year ka warranty hai and shipping free hai sir.
[00:42] Buyer: 50 58 mm ka madam?
[00:43] Seller: 58 mm.
[00:44] Buyer: 58 mm ka.
[00:46] Seller: 58 mm ka aapko 1700 tak milega sir.
[00:50] Buyer: 1700?
[00:51] Seller: Ha wo portable printer hai.
[00:54] Buyer: 1700 ka mil jayega?
[00:55] Seller: Yes portable mobile printer hai.
[00:57] Buyer: ivanni andaru ivvadaleru chusuko, 80 de.
[00:59] Buyer: hmm
[00:59] Buyer: adi 4000 antundi e 1700 antundura.
[01:04] Buyer: antate aaa danthlo kuda ante paina product name vachi kinda detail vastadi.
[01:10] Seller: And then I can whatsapp the details up.
[01:11] Buyer: Edaina manaki detail vastu madaam.
[01:13] Seller: WhatsApp kya details.
[01:15] Buyer: WhatsApp se?
[01:16] Seller: Ha.
[01:18] Buyer: Ab beji aega?
[01:20] Seller: Kya bol rahe ho sir?
[01:22] Buyer: App WhatsApp se details bhi beji raha hai kya?
[01:24] Seller: Ha maine bheja dekho na.
[01:25] Seller: Ek number pe aapke hai.
[01:26] Buyer: Okay okay.
[01:28] Seller: ha dono me se check karke batao kon sa wala chahiye.
[01:31] Buyer: Okay thank you madam phir call karna.
[01:33] Seller: Ha ha usi number pe call karo mere aap.}"
152298969,"218,556,470",639058746,"{[00:02] Buyer: Ha madam, printer ke liye phone kar rahe hai na abhi?
[00:04] Seller: Haan haan printer ke liye.
[00:06] Buyer: Oh, 58 mm ka wo na?
[00:08] Seller: Haan whatsapp pe check karo na sir whatsapp pe bheja maine.
[00:10] Buyer: Theek hai theek hai. Aao aao check kar liya.
[00:14] Buyer: 58 mm ka wo na?
[00:16] Seller: Haan haan.
[00:17] Seller: 58 mm ka 1700 80 mm ka 4500.
[00:21] Buyer: 50 are 58 mm ka wo na madam.
[00:23] Seller: To 58 mm ka wo na to 1700 me mil jayega sir.
[00:25] Buyer: Pehle pehle pehle theek karo na cash and delivery pe hai.
[00:28] Seller: Pehle theek karo na sir 1700 kam price to hai.
[00:29] Buyer: Nahi nahi madam cash and delivery pe hai.
[00:30] Seller: Theek hai cash on delivery bhi ho jayega. Aapka name address mujhe whatsapp kar do. Dekho maine hi bheja aapko.
[00:34] Buyer: Okay okay madam abhi karunga.
[00:36] Seller: Haan haan dekh lo sir. Printer ka detail bhi check kar lo bheja hai maine.
[00:40] Buyer: Haan dekha madam mera friend le liya iske pehle.
[00:43] Seller: Achcha achcha. Theek hai to mujhe address bhej do na sir whatsapp pe.
[00:46] Buyer: Okay okay theek hai madam abhi jata.
[00:48] Seller: Okay.}"
152298969,"218,556,470",639069156,"{Okay, I'm ready to transcribe the audio. Here is the transcription:

[00:00] Seller: Hello.
[00:01] Buyer: Madam, WhatsApp mein address bhejiye.
[00:04] Seller: Bheji aapne?
[00:05] Buyer: Hao.
[00:06] Seller: Hmm, theek hai sir, main karti hu process. 1700 hai, ha.
[00:12] Buyer: Hao, 1700.
[00:13] Seller: Seven working days mein milega aapko.
[00:16] Buyer: Madam, printer?
[00:18] Seller: Seven working days mein printer milega.
[00:22] Buyer: Seven working days mein?
[00:23] Seller: Ha ha.
[00:24] Buyer: Okay, theek hai. Book karo madam.
[00:26] Seller: Ha ha, kar rahi hu main. Courier ID subah bhejti hu.
[00:31] Buyer: Okay, thank you.
[00:33] Seller: Aur mujhe wohi number pe call karo sir, woh mera calling number bhi hai.
[00:38] Buyer: Kaunsa number hai aapka?
[00:41] Seller: Yeh 8655683733.
[00:47] Buyer: Ek minute madam.
[00:48] Seller: Bolo.
[00:51] Seller: Jo WhatsApp kiya na aapne, wohi hai mera number.
[00:54] Buyer: Hmm hmm.
[00:55] Buyer: Kaunsa aap
[01:00] Buyer: 86 Madam
[01:06] Seller: 86
[01:07] Seller: 556
[01:10] Buyer: Okay.
[01:12] Seller: 837
[01:15] Buyer: 837
[01:17] Seller: 33
[01:19] Buyer: 33
[01:20] Seller: Hmm.
[01:21] Buyer: What is your good name, madam?
[01:23] Seller: Farishma.
[01:24] Buyer: Okay, thank you.
[01:25] Unidentified: Meeru maatlaadi.
}"
152298969,"11,448,831",639242387,"{[00:03] Buyer: Hello.
[00:03] Seller: Yes sir, boliye.
[00:06] Buyer: Shiyansh Digital Solution se bolte hain?
[00:08] Seller: Ji haan.
[00:10] Buyer: Ye authorized kaunsa company hai ya franchise hai aapki? Matlab jo Authorized company hai sir.
[00:14] Seller: Nahi nahi authorized.
[00:14] Buyer: Theek hai.
[00:16] Buyer: Authorized Reseller banna ho iska kya document matlab kya formalities hai iske printer vgera retail karne ke liye? Agar aap sell karna chahte ho sir, aapko business kya hai? Firm ka naam kya hai?
[00:23] Seller: Sell karna chahte ho?
[00:26] Buyer: Mera pump to vaise mera to kaam uska kaam hai ladies suits ka. Actually mein apne customer ko customer ko pitch karna chah raha tha aapke printer ko kyunki maine abhi aapka printer use kar raha hoon.
[00:37] Buyer: To sahi laga mujhe to aage mein customer ko dena chah raha tha sell ke liye. To matlab kya system rahega thoda sa bata sakte hain terms and condition vgera? agar aapko resell karna ho hamara product to ek end users ka price alag rehta hai and resellers and dealers ka price alag rehta hai. To aapko
[00:49] Seller: hmm ek alag price de denge to aap aage jaake apne price mein sell kar sakte ho. But aapka price alag rahega ek ek.
[00:58] Buyer: Theek hai.
[00:59] Buyer: Theek hai. Direct deliver bhi ho sakta hai customer ke yaha mein aapko address vgera de do to?
[01:02] Seller: Yes sir, ho jayega.
[01:04] Buyer: Direct bhi ho jayega aapko? Ab mein ko quotation forward kar sakte ho ek bar rate list vgera thermal roll vgera ki?
[01:09] Seller: Humne to aapko WhatsApp kar diya hai and maine mera catalog bhi aapko share kiya hai. Aap kaunse printer dekh rahe ho uske liye mujhe aap
[01:15] Buyer: Thermal printer.
[01:15] Buyer: Therm
[01:18] Seller: Terminal number terminal hi hai sir.
[01:21] Buyer: Mobile number terminal? Model bataoge to?
[01:23] Buyer: Matlab jo receipt aur label printer jo chal rahe hai na aajkal 13 inch ki aur 4 inch ki wala. Hmm, haanji haanji haanji.
[01:28] Seller: Accha.
[01:30] Seller: wo wala dekh rahe ho aap?
[01:31] Buyer: Haanji.
[01:32] Buyer: Mein to abhi aapka 4 inch ki wala use kar raha hoon CD 410 use kar raha hoon.
[01:35] Seller: Yes sir, but 2 inch, 3 inch aur 4 inch chaaron ka price aapko de deti hu aapka wala
[01:39] Buyer: Haanji. Aage aap kitne mein sell karte ho wo aapke upar hai sir.
[01:41] Buyer: Theek hai, theek hai. Aur billing bhi direct unke naam pe ho jayegi aapke yaha se koi issue to nahi aayega na?
[01:45] Seller: Nahi koi issue nahi rahega hum.
[01:47] Buyer: Nahi matlab billing wo wali amount to ho jayegi na jo mera profit beech mein add on hoke matlab aapki taraf se mil jaaye mein ko.
[01:52] Seller: Aapko hamari taraf se nahi milega sir aapko khud se hi karna hoga. Matlab aap aapko hum kam price de sakte hain samajh rahe ho aap? Chalo theek hai theek hai. Aage aap theek hai theek hai. jo amount hai wo le sakte ho.

[02:03] Buyer: Theek hai mujhe ek baar apni rate list bhej dijiye.
[02:04] Seller: Haan haan maine WhatsApp kar diya hai aap ek bar check kare na.
[02:07] Buyer: Aur iske liye jo ye barcode scanner bhi aate hain na uski bhi bhej dena.
[02:10] Seller: Haan sab hai ye jo maine catalog bheja na usme sab hamare details.
[02:12] Buyer: Nahi catalog to aa gaya rate list nahi hai aapke abhi na?
[02:15] Seller: Rate list nahi maine bheja hai. Abhi sir catalog bheja hua hai rate list abhi proper bana hua nahi hai to filhaal ke liye aap mujhe abhi jo model ka pricing chahiye vahi bata dijiye mein usko aapko
[02:24] Seller: separately bhej dungi.
[02:25] Buyer: Theek hai theek hai. Mein ek baar dekh ke search karke aapko batata hu fir, theek hai?
[02:27] Seller: Haan okay okay.
[02:28] Buyer: To WhatsApp pe WhatsApp pe hi kar du?
[02:30] Seller: Haan WhatsApp pe hi kar do sir.
[02:31] Buyer: Theek hai theek hai thank you.
[02:33] Seller: Okay okay.}"
72509641,"77,543,878",639267471,"{[00:00] Buyer: Hello.
[00:02] Seller: Ha sir namaskar mi Sambhajinagar varun boltoy.
[00:06] Buyer: Ha.
[00:07] Seller: Mala Indiamart varun tumcha number milala naam and number.
[00:11] Buyer: Bar bar.
[00:13] Seller: Mala mi search karat hoto mala vegetable cutter machine.
[00:17] Buyer: Ha.
[00:18] Seller: Ani salad purpose ahe sir majha. Professional use aasel majha mala per day samja ek 300 te 500 kilo mala cutting jhali pahije.
[00:29] Seller: Ani te sell karayacha sir. Mi manual automatic kiwa semi tinnimadhe preferred ahe mala kahi adchan nahiye.
[00:36] Seller: Fakt tyatla je aakar vagare jo aasel samja, to ek changla pahije, mhanje to mhanje mala finish pahije tyachi changli finishing.
[00:49] Buyer: Hmm ata tumchyakade tyacha kahi video vagare aahe ka tumchyakade koni use karta asa kahi aahe ka tumchyakade tyacha?
[00:54] Seller: Nahi.
[00:55] Buyer: Bar, vegetable cutter na?
[00:59] Seller: Ha vegetable. Manual chalel mala automatic chalel semi automatic chalel. Mala kahi adchan nahiye. Vegetable cutter aani salad as puna.
[01:10] Buyer: Okay. Mi takto tumhala WhatsApp la.
[01:13] Seller: Tyat shredding, cutting.
[01:17] Seller: Salad and yachi machine aasel peel off chi ti pan chalel. Peel machine.
[01:23] Buyer: Majhyakade slicer pan asta aani he pan asta chopper pan asta.
[01:29] Seller: Kay kay?
[01:31] Buyer: Slicer aani chopper majhyakade dogha tig type che asta.
[01:35] Seller: Bar.
[01:36] Buyer: Mi tumhala tyach takto detail takel.
[01:39] Seller: Bar majha number ghyeta sir tumhi?
[01:41] Buyer: WhatsApp number aahe ka?
[01:43] Seller: Nahi dusra aahe majha WhatsApp cha number.
[01:45] Buyer: Ha hyach number tumhi number ghya majha majha number haai tumache taka mi tumhala detail takto.
[01:50] Seller: gadi start hoto sir atta.
[01:52] Buyer: haa gheu shakto gadi chalu hot hota atta.
[01:54] Buyer: Hello.
[01:55] Buyer: Saga tumcha WhatsApp number saga mala.
[01:59] Seller: 77
[02:01] Buyer: Ek mintaa.
[02:04] Buyer: 77
[02:06] Seller: 200
[02:08] Buyer: 200
[02:09] Seller: 44
[02:13] Buyer: 44
[02:15] Seller: 912
[02:18] Buyer: 912 thik aahe, mi pathavato tumhala.
[02:20] Seller: Aani je pathavta tyacha demo pan milel na sir mala Nashik madhe.
[02:23] Buyer: Ha milun jail, milun jail.
[02:25] Seller: Ha mala please pathva, mhanje jar tumhi mhanalat tar pucchya don divsat mi yeto sir kahi adchan nahi hoto.
[02:31] Buyer: Okay.
[02:32] Seller: Please sir, please sir.}"
72509641,"84,338,326",639271912,"{[00:00] Buyer: Hello.
[00:01] Buyer: ha Bapu machine rikhta.
[00:03] Seller: Ho.
[00:04] Buyer: tara aapeekade pani puri vagere all in one machine aai ki papad
[00:09] Seller: Papad machine hai.
[00:10] Buyer: Factory kuthe hai tumchi?
[00:13] Seller: Aapla shop hai.
[00:15] Seller: Panchavati madhe.
[00:16] Buyer: Shop hai ka?
[00:17] Seller: Achha.
[00:18] Buyer: he tumhi baahiron aanun deta hai ki swata deta ti?
[00:21] Seller: Aamhi tayar pan karato aani trading pan karato.
[00:23] Buyer: Sagl hai aamcha kade.
[00:23] Buyer: Achha.
[00:25] Buyer: Kiti paryanta hai te? Kutlya thikaani pahije tumhaala?
[00:28] Buyer: Aata Shirdi.
[00:29] Seller: Shirdi na?
[00:30] Seller: Ha takto data detail tumhaala WhatsApp la.
[00:33] Buyer: ka bolta?
[00:34] Seller: Data detail takto mahatla WhatsApp la me tumhaala.
[00:35] Buyer: Bar bar theek hai.
[00:36] Seller: Ho.
[00:37] Seller: pan hai aapla kadun.}"
152298969,"195,934,901",639396599,"{[00:00] Buyer: Hello.
[00:01] Seller: Haan madam bolo.
[00:03] Buyer: Aapka number mujhe online mila tha. Aapke paas label printing machine hai kya?
[00:07] Seller: Haan hai na madam.
[00:08] Buyer: Kya price hai?
[00:09] Seller: 4500 hai. Kis kaam ke liye chahiye aapko?
[00:12] Buyer: Yeh supermarket ke liye chahiye mereko. Barcode label printer.
[00:15] Seller: Okay. Toh agar aap uske liye 4 inch ka printer loge toh better rahega.
[00:18] Seller: Uske liye main mere executive ko aapka number assign karvati hoon. Woh aapko samjha denge kaise kya karna hai.
[00:24] Seller: And printer ke configurations bhi bata denge.
[00:27] Buyer: Kab tak call expect karu main?
[00:28] Seller: 5 minute, 5 minute only. Aapka number yahi hai na 91195006687?
[00:33] Buyer: Ji ji, correct.
[00:34] Buyer: Ji. Okay, main abhi arrange karti hoon. Thank you.
[00:38] Seller: Yeh usko call}"
42728554,"214,283,379",639472129,"{Okay, here is the transcription of the audio provided, following all the given instructions:

[00:00] Buyer: Hello.
[00:01] Seller: Ha sir, boliye.
[00:02] Buyer: Hello. Sir mujhe do cutto machine chahiye tha. Mil jayenge sir?
[00:08] Seller: Kya price milega?
[00:10] Seller: Yeh aapko sir mil jayegi 6400.
[00:16] Buyer: Kaunsi company ka rahega?
[00:18] Seller: Kya sir?
[00:19] Buyer: Kaunsi company ka rahega?
[00:21] Seller: YemoX Pro hai sir.
[00:23] Buyer: Hmm, warranty?
[00:25] Seller: Yeh sir, 6 mahine ki warranty mil jayegi. Koi bhi dikkat hogi toh replace karke dusra de denge.
[00:32] Buyer: Hmm. Store kahaan pe hai aapka?
[00:34] Seller: Yeh Delhi Azadpur.
[00:36] Buyer: Address de dijiye address. Phir aata hun.
[00:38] Seller: Haan haan. Haan, main aapko hamara address share kar deta hun.
[00:43] Buyer: Theek hai. Hmm.
[00:45] Seller: Aap visit karne aayenge?
[00:47] Buyer: Haan?
[00:48] Seller: Main keh raha hun aap visit karne aayenge, main aapko hamara address share kar deta hun.
[00:52] Buyer: Haan.
[00:54] Seller: Okay.
[01:00] Hello.
[01:01] Hello.
[01:02] Buyer: Hello sir, ek chota sa ye batana, aapke paas hand cylinder bhi hai kya?
[01:06] Seller: Sir, hand cylinder bhi out of stock chal raha hai. Waise kitne piece chahiye the aapko uske?
[01:11] Buyer: Woh chahiye tha mere ko 6 piece hand cylinder.
[01:14] Seller: 6 piece?
[01:15] Buyer: Haan. 4 inch wala.
[01:17] Seller: 4 inch. Hmm. Abhi toh out of stock chal raha hai.
[01:22] Buyer: Hmm.
[01:24] Buyer: Theek hai. Address do to main aata hun.
[01:26] Seller: Haan.
[01:32] Seller: Niche se
}"
72509641,"50,319,676",639498103,"{Okay, here is the transcription of the audio call, following all the specified requirements:

[00:01] Buyer: Hello.
[00:02] Seller: Hello.
[00:02] Buyer: Ha.
[00:04] Buyer: Maungiri Enterprise?
[00:07] Seller: Nahi, Bapu Machinery.
[00:09] Buyer: Kuthe?
[00:10] Seller: Nashikla ekch hai.
[00:11] Buyer: Ho, ho. Nashikla kontya thikani?
[00:13] Seller: Malegaon Chauk.
[00:14] Buyer: Nashikla Malegaon Chaukat?
[00:14] Seller: Ho, ho. Ha.
[00:16] Buyer: Aata chakki ghaychi ho.
[00:18] Buyer: Aata chakki.
[00:20] Buyer: Gharganti jayel dada.
[00:20] Seller: Ahe na.
[00:23] Buyer: Kiti la jai?
[00:23] Seller: Kiti HP chi pahije?
[00:25] Buyer: 2 HP.
[00:27] Seller: 2 HP 12500.
[00:29] Buyer: Konti company chi?
[00:30] Seller: Maratha.
[00:32] Buyer: Martial?
[00:33] Seller: Ho.
[00:35] Buyer: Kutum Natraj wagere nahi ka?
[00:38] Seller: Kamatwada Natraj
[00:39] Buyer: Natraj pan ahe na dada.
[00:42] Buyer: Natraj kitila jail?
[00:42] Seller: Natraj ek HP made milale.
[00:45] Buyer: Don HP ne, nahi ka?
[00:46] Seller: Nahi.
[00:47] Buyer: Don HP made ajun kuthli hai?
[00:50] Seller: Maxwell hai heavy made pahije tumhala.
[00:52] Buyer: Heavy.
[00:53] Seller: Heavy jar pahije tar Maxwell chi ahe Maxwell.
[00:55] Buyer: Ha magchhi kitila jail?
[00:56] Seller: 15500.
[00:58] Buyer: Kiti guarantee warranty?
[01:00] Seller: Don varsh.
[01:01] Buyer: Don varsh ahe ka?
[01:02] Buyer: Aani copper winding ahe ka?
[01:04] Seller: Guarantee darroj deta dadaji aasto copper winding asel.
[01:06] Buyer: ISI made milnaar ti ki non ISI nahi hai, heavy wali machine yeil.
[01:08] Seller: Tumhi ya na dukaanavar ya ha aale ka tumhala sagale dakhavto me bharpur model ahet aaplyakade tumhi ekda aale ki tumhala dakhavto sagale hai na.
[01:13] Buyer: 2 HP chi hai ka Maxwell?
[01:14] Seller: Ho, ho, ho. 2 HP ahe, 3 HP ahe, 4 HP ahe, sagale hai tyachyamadhe.
[01:17] Buyer: Nahi nahi gharganti sarkhi pahije aaplyala pan 2 HP chi pahije.
[01:19] Seller: Mag ek HP pan ahe, 2 HP pan ahe tyachyamadhe kahi adchan nahi yeun jata tumhi.
[01:21] Buyer: Hai na? 2 HP pahije, 2 HP pahije.
[01:22] Seller: Ho ahe ahe ya.
[01:24] Buyer: Chale.
[01:24] Seller: Hello.
[01:25] Buyer: Ha, ha. Malegaon Standard kuthlya thikani ahe?
}"
72509641,"254,280,789",639536764,"{[00:00] Seller: Hello sir.
[00:02] Buyer: Hello.
[00:02] Buyer: Mala garlic peeling machine bagaychi hoti mantala.
[00:08] Seller: Ha.
[00:09] Buyer: 100 kg per hour capacity wala. Purna setup pahije.
[00:14] Speaker: E baba bolana ikade.
[00:15] Buyer: 100 kg per hour madhe pahije ka?
[00:17] Buyer: Ha purna setup, breaker waghere sagla dryer, breaker.
[00:22] Seller: Bar, kuthun bolta hai tumhi?
[00:23] Buyer: Mi Ujjain varnan bolto.
[00:25] Seller: Ujjain.
[00:26] Buyer: Hmm. Tumhi kaay kara, mahala mara WhatsApp number ghya mi tumhala WhatsApp number sangto.
[00:32] Buyer: ha nahi ha WhatsApp number.
[00:33] Seller: Nahi ya chya vargi ka number diso yachya mara phone kela tumhi.
[00:36] Buyer: Ha ha bola sir.
[00:38] Seller: 7387
[00:39] Buyer: 7387
[00:42] Seller: 11
[00:42] Buyer: 11
[00:43] Seller: 006
[00:46] Buyer: 006 hmm.
[00:47] Seller: Ha. Ghyana ya number, ha ya number var mara WhatsApp la tumhala kaay kaay lagtaa mara WhatsApp karun theva mi tumhala thoda velyam madhe ekda free jhala ki pathavto details hai na.
[00:55] Buyer: Theek hai.
[00:56] Seller: Ha.}"
152298969,"88,128,856",639542132,"{[00:01] Caller: Hello
[00:01] Seller: Hello, uh, Shreyansh, uh, Bluetooth Thermal Printer?
[00:05] Caller: Yes, bolia.
[00:06] Seller: Ha, uh, mujhe na vo thermal printer ka requirement tha.
[00:10] Caller: Okay, konsa model nichey? Kis kaam ke liye chaiye? Kitna piece chaiye?
[00:15] Caller: Konsa model chaiye? Sir, aur kis kaam ke liye chahiye?
[00:18] Seller: Ha, to ab na matlab normal sa ek shop hai, to uske billing ke liye chahiye.
[00:24] Caller: To shop ke liye use kar rahe ho aap?
[00:26] Seller: Sorry?
[00:28] Caller: Billing ke liye koi software use kar rahe ho?
[00:31] Seller: Nahi nahi, filhal to aisa kuch decided nahi hai.
[00:34] Seller: Lekin normal, o hamare paas sa chalta hai.
[00:38] Caller: Okay okay, to hamare paas printers hai, 2 inch mein hai aur 3 inch mein hai, connectivity USB plus bluetooth dono rahegi, aap mobile se bhi chala sakte ho and laptop se bhi chala sakte ho. And uska price 45. Desktop setup se chalana hai.
[00:53] Caller: Desktop, matlab optional hai, aapko jaise use karna hai, vaise kar sakte ho, but ye options hai usme, main aisa bol rahi hu.
[00:58] Seller: Okay.
[00:59] Caller: And ye auto cutter printer hai. Price rahega 4500.
[01:05] Seller: Mujhe aap pe 2400 ka dikha raha tha Flipkart pe. Aap hi ka kitna bata raha tha?
[01:10] Caller: 2400.
[01:12] Seller: To 2400 wala vo 2 inch ka printer hai sir, 3 inch ka alag printer hai.
[01:17] Seller: Ha to vo bhi kaam, vo bhi chalega na, matlab usme bhi kaam ho jayega na.
[01:22] Caller: Ha main vo bhi aapko share kar deta hu, aap ek baar check kar lo WhatsApp pe.
[01:27] Seller: Ha, same number hai, aap bhi.
[01:29] Caller: Ha, abhi lunch chal raha hai, main aapko 10-15 minute mein share karti hu sir.
[01:33] Seller: Chalega, chalega, bhejiye.
[01:35] Caller: Okay sir.
[01:36] Seller: Aap pe aapka shop.}"
152298969,"17,540,813",639800568,"{[00:00] Buyer: Hello madam, aawaz aa rahi hai?
[00:03] Seller: Haan, haan, aawaz aa raha hai aapka.
[00:05] Buyer: Ye, mere ko Bluetooth printer chahiye tha.
[00:08] Seller: Two inch ka printer chahiye? Aapko Bluetooth printer?
[00:14] Buyer: Hello, aapka aawaz nahi aa raha hai.
[00:17] Seller: Ek minute ruko, ek minute ruko.
[00:22] Seller: Abhi aa raha hai aapko aawaz?
[00:24] Buyer: Ji, ji, ji.
[00:25] Seller: Haan bolo, mai kya bol rahi hu aapko kaunsa printer chahiye aapko?
[00:29] Buyer: Bluetooth printer.
[00:32] Seller: Okay. Kitne inch ka chahiye?
[00:35] Buyer: Wo ek chahiye madam, ek hi.
[00:38] Seller: Kaunsa chahiye aapko, nahi-nahi mai bol rahi hu aapko 2 inch ka printer chahiye, receipt printer chahiye, 3 inch ka chahiye?
[00:44] Buyer: Receipt, receipt printer chahiye, 2 inch ka.
[00:46] Seller: 2 inch ka. Achha theek hai, mai aapko iske details hai na WhatsApp kar rahi hu abhi, theek hai?
[00:51] Buyer: Hmm, theek hai madam, price wagera ke saath pura details.
[00:54] Seller: Price wagera ke saath mai aapko WhatsApp karti hu, theek hai?
[00:57] Buyer: Theek hai.
[00:58] Seller: Okay, okay.}"
42728554,"244,196,654",639894623,"{[00:02] Buyer: Hello.
[00:03] Seller: Haan?
[00:03] Buyer: Haan, good evening.
[00:06] Buyer: Aagaz tak roup se baat kar raha hu main.
[00:07] Seller: Boliye.
[00:08] Buyer: Haan, humara site hai ek Faridabad mein. Uske liye vacuum cleaner chahiye tha. 60 liter mein milega kya?
[00:15] Seller: 70 liter hota hai.
[00:17] Buyer: 70?
[00:19] Seller: Haan.
[00:19] Buyer: Toh usse kam mein kya rahega liter?
[00:23] Seller: 30.
[00:23] Buyer: 30 aur uske baad mein 60 ya 50 kuch nahi hai?
[00:32] Buyer: Hello.
[00:33] Seller: Nahi. 30 aur 70.
[00:36] Buyer: Okay. Mere ko aapka WhatsApp number ya phir mujhe aap message kar dijiye. Main aapko udhar requirement bhejta hu sir.
[00:40] Seller: Note down kijiye WhatsApp number. 99
[00:42] Buyer: Ek second rukiye.
[01:08] Seller: 99539
[01:11] Buyer: 99539
[01:14] Seller: 03261
[01:15] Buyer: 0326
[01:17] Seller: One.
[01:17] Buyer: One. 9953903261.
[01:23] Seller: Haan.
[01:23] Buyer: Kya naam hai sir aapka?
[01:24] Seller: Khushal.
[01:25] Buyer: Khushal. Theek hai, main aapko message karta hu sir hai.}"
42728554,"150,185,454",639924255,"{[00:00] Buyer: Hello.
[00:03] Seller: Hello?
[00:04] Buyer: Haan ji.
[00:05] Buyer: Good morning sir.
[00:06] Seller: Good morning.
[00:07] Buyer: Sir main Om Sai International se baat kar raha hoon Kanpur se.
[00:11] Seller: Boliye.
[00:12] Buyer: Sir hamara refrigeration ka kaam hota hai. AC refrigerator sabke spare parts ki dealing hoti hai.
[00:18] Buyer: To sir sardiyon mein geyser ke spare ki bhi need hoti hai.
[00:21] Seller: Mil jayenge.
[00:22] Buyer: Sir kya aap rakhte hain geyser ke spare?
[00:25] Seller: Imported wale rakhte hain hum.
[00:27] Buyer: Accha imported. Sir, to mere paas kuch list waghera hai demand list agar main aapko bheju to aap sir mujhe rate waghera de sakte hain?
[00:34] Seller: Mera WhatsApp number note kijiye.
[00:36] Buyer: Haan ji sir bataiye.
[00:40] Seller: 99
[00:42] Seller: 99
[00:44] Seller: 539
[00:46] Seller: 539
[00:47] Seller: 03
[00:49] Seller: 03
[00:51] Seller: 261
[00:53] Seller: 261. Sir aapka naam sir?
[00:55] Seller: Mera naam Tushar hai.
[00:58] Buyer: Tushar.
[00:59] Seller: Aap mere ko list bhej dijiye jo jo aapko requirement hai geyser ki.
[01:04] Seller: Main aapko.
[01:05] Buyer: Okay sir okay. Thank you sir.
[01:07] Seller: Okay.
[01:08] Buyer: Thank you.}"
42728554,"102,546,784",640001713,"{[00:01] Buyer: Hello.
[00:02] Seller: Hello.
[00:02] Buyer: Ha, good afternoon.
[00:02] Seller: Hello.
[00:03] Seller: Hello, haanji sir.
[00:05] Buyer: Good afternoon sir. Mai Umar company bol raha hu Jaipur se. Aapna meter se kitne aate hai, meter se kitne ke liye?
[00:09] Seller: Ha ha mil jayega mil jayega.
[00:11] Buyer: To aapne, yeh kisk company ka hai apne pass?
[00:15] Seller: Hamara MOOF pro hai sir.
[00:18] Buyer: Ha yeh Neel company hai?
[00:20] Seller: Sir import karte hai.
[00:22] Buyer: Accha, toh yeh aapna kahan hai shop?
[00:25] Seller: Hamara Delhi mai hai sir.
[00:27] Buyer: Haan. Kidhar?
[00:28] Seller: Delhi mai Azadpur, Azadpur mai hamara office hai. Waise hamara kaam Azad Market se hota hai.
[00:32] Buyer: Aapke paas kitna inch grade aati hai?
[00:34] Seller: Yeh 10 inch mai aata hai sir.
[00:35] Buyer: Unke saath. 10 inch.
[00:37] Buyer: 10 inch ka, kya bhav hota hai ek inch ka?
[00:40] Seller: Yeh 5200, 5200 hai.
[00:43] Buyer: Include GST?
[00:44] Seller: Nahi nahi sir, including GST nahi hai.
[00:48] Buyer: Toh unka photo rate wagera bhejo.
[00:51] Seller: Thik hai thik hai thik hai. Yeh WhatsApp number hai kya aapka?
[00:53] Buyer: Haanji, haanji.
[00:54] Seller: Thik hai, mai daalta hu. Kitne piece chahiye the?
[00:57] Buyer: Ek piece humko milta hai.
[00:59] Seller: Accha ek piece chahiye. Retail ka kaam hai ya phir personal use ke liye chahiye aapko?
[01:03] Buyer: Haan, ek piece nahi de sakte?
[01:05] Seller: Ek piece matlab retail ka kaam hai kya aapna?
[01:07] Buyer: Haan haan hai. Contract system mai kaam ke liye aapna, personal ke kaam ke liye.
[01:10] Seller: Accha personal kaam ke liye chahiye?
[01:12] Buyer: Haan, yeh contract system hai aapna chalta hai.
[01:14] Seller: Mai daalta hu, mai daalta hu WhatsApp pe.
[01:16] Buyer: Haan, okay thanks.
}"
